patch_id,corner,corner_label,bivariate_id,n_pixels,area_m2,centroid_x,centroid_y,heatwave_temp,mean_baseline_temp,p90_baseline_temp,hw_minus_mean,hw_minus_p90,inland_position,elevation,slope,tpi_50m,southness,canopy_height_max,rock_presence_10m,urban_distance,building_50m,impervious_50m
2105,cool-stable,cool stable,1,427,42700.0,25505456.100702576,6675572.915690866,25.986668,20.54,25.49,5.416666,0.5066681,60.0,6.367,5.47193,-0.11224046,-0.23512825,25.879,0.0,100.0,0.0033770492,0.011407466
2106,cool-stable,cool stable,1,113,11300.0,25508277.38938053,6675707.123893805,26.26,20.75,25.65,5.393334,0.5499999,28.284271,2.995,5.6252084,-0.16884008,0.2168706,21.839,0.0,42.426407,0.003982301,0.024044575
2107,cool-stable,cool stable,1,12,1200.0,25495135.833333332,6675767.5,25.558332,19.884998,24.935,5.7283325,0.62999916,982.11145,24.783,2.320956,-0.52535963,-0.23409139,23.1055,0.0,183.71169,0.0,0.0
2108,cool-stable,cool stable,1,17,1700.0,25504879.11764706,6675768.529411765,26.493334,20.99,26.04,5.5,0.49666786,10.0,3.415,8.7338,0.76083994,0.20501935,20.916,0.0,10.0,0.028682353,0.0
2109,cool-stable,cool stable,1,18,1800.0,25505682.222222224,6675775.555555556,26.235,20.64,25.755001,5.676667,0.49333256,72.45606,10.502501,18.780663,-0.11187995,-0.8910182,28.479,0.0,21.18034,0.007555556,0.004266118
2110,cool-stable,cool stable,1,11,1100.0,25509646.818181816,6675765.0,26.423334,21.04,25.7,5.393334,0.56333286,53.851646,6.268,6.5193005,-0.5633999,0.85979605,20.83,0.0,14.142136,0.028400002,0.013198653
2111,cool-stable,cool stable,1,13,1300.0,25509694.230769232,6675755.769230769,26.61,21.25,26.27,5.3233333,0.43666777,14.142136,2.893,9.627335,-0.24564002,0.4597253,20.24,0.15384616,40.0,0.005876923,0.003931624
2112,cool-stable,cool stable,1,17,1700.0,25494882.05882353,6675745.0,25.54,20.01,24.94,5.4900017,0.5366662,850.70557,21.847,3.7583406,-0.4641198,0.087278955,23.583,0.0,58.309517,0.0,0.059077706
2113,cool-stable,cool stable,1,15,1500.0,25508080.333333332,6675751.666666667,26.373333,20.69,25.83,5.6866665,0.5433324,22.36068,6.715,9.605143,0.48355997,-0.78552383,23.419,0.0,14.142136,0.027520001,0.016460905
2114,cool-stable,cool stable,1,10,1000.0,25509529.0,6675760.0,26.715,21.224998,26.3,5.433334,0.43999988,93.267624,8.559999,6.852028,-0.82034016,-0.042747144,18.096,0.3,36.05551,0.00064,0.0
2115,cool-stable,cool stable,1,10,1000.0,25493860.0,6675749.0,26.218334,20.46,25.619999,5.661667,0.6066669,112.91048,5.859,10.222509,-0.56637996,-0.10438822,23.952,0.0,30.811388,0.0066799996,0.030641977
2116,cool-stable,cool stable,1,86,8600.0,25501314.651162792,6675671.046511628,25.98,20.48,25.52,5.421667,0.49666658,95.0,3.736,7.906954,-0.46192005,-0.22820587,25.596,0.0,50.0,0.000744186,0.0133720925
2117,cool-stable,cool stable,1,14,1400.0,25498450.714285713,6675725.714285715,26.631668,21.205,26.310001,5.54,0.38500088,649.3784,11.0675,3.3326333,0.09788001,-0.992978,7.959,0.0,5.0,0.096914284,0.3087478
2118,cool-stable,cool stable,1,33,3300.0,25494441.060606062,6675698.636363637,26.616667,20.91,26.05,5.64,0.59333354,580.0862,23.721,1.3008078,-0.017919388,-0.25519642,20.497,0.0,10.0,0.16551515,0.27326974
2119,cool-stable,cool stable,1,11,1100.0,25499011.363636363,6675716.818181818,26.693333,21.32,26.43,5.363334,0.24333318,141.42136,0.885,0.55044204,-0.07320001,-0.9184012,5.612,0.0,44.72136,0.0,0.14967452
2120,cool-stable,cool stable,1,62,6200.0,25503185.64516129,6675689.838709678,25.481667,20.365002,24.96,5.1816673,0.55999947,40.61553,1.355,1.4871728,-0.037439995,0.7666137,23.3245,0.0,90.0,0.0,0.06377539
2121,cool-stable,cool stable,1,15,1500.0,25503602.333333332,6675728.333333333,25.68,20.47,25.18,5.213333,0.5800006,94.33981,3.908,4.519152,-0.29324007,-0.39327517,27.942,0.0,10.0,0.14888,0.24472427
2122,cool-stable,cool stable,1,21,2100.0,25505627.85714286,6675708.80952381,26.42,20.67,25.89,5.713333,0.49666724,114.01755,19.387,8.917299,0.8668796,-0.7458981,22.789,0.04761905,76.15773,0.0,9.9941215e-05
2123,cool-stable,cool stable,1,52,5200.0,25506503.46153846,6675709.807692308,26.333334,20.665,25.83,5.6450005,0.5300003,22.36068,4.593,9.258879,0.02104006,0.98170286,22.7165,0.0,62.03659,0.002846154,0.004131054
2124,cool-stable,cool stable,1,173,17300.0,25505753.612716764,6675640.838150289,25.8,20.41,25.3,5.399999,0.513333,86.023254,6.52,5.942442,-0.087679714,0.5680968,25.921,0.0,63.245552,0.004746821,0.03492828
2125,cool-stable,cool stable,1,32,3200.0,25493496.5625,6675660.0,25.585,20.16,24.98,5.448333,0.6133337,70.71068,3.1405,3.4840887,-0.081599936,0.51059127,26.2655,0.0,65.55664,0.0,0.15044367
2126,cool-stable,cool stable,1,87,8700.0,25495424.88505747,6675657.75862069,25.49,19.94,24.83,5.5466676,0.636666,1096.0383,19.244,3.2366688,-0.4385595,0.6658317,24.35,0.0,60.82763,0.0018252872,0.10232156
2127,cool-stable,cool stable,1,16,1600.0,25499081.875,6675695.0,26.858334,21.445,26.535,5.285001,0.23666605,69.941574,1.8465,1.3473773,0.17728004,-0.43198463,8.4145,0.0,66.62277,0.0,0.28179783
2128,cool-stable,cool stable,1,12,1200.0,25500967.5,6675700.833333333,25.891666,20.38,25.365002,5.5783334,0.51166594,286.007,11.6905,5.8150997,0.10009977,0.6128621,22.891998,0.0,0.0,0.0747,0.005
2129,cool-stable,cool stable,1,2285,228500.0,25507783.210065644,6675354.24726477,25.78,20.51,25.3,5.2900004,0.5199998,98.48858,4.434,2.3909636,0.0019200373,0.13955429,23.857,0.010503282,50.0,0.010918687,0.04021639
2130,cool-stable,cool stable,1,9,900.0,25493586.111111112,6675696.111111111,25.793333,20.27,25.13,5.5833325,0.70999974,20.0,1.268,3.6953561,0.05596,0.6122829,22.013,0.0,70.0,0.0,0.22854596
2131,cool-stable,cool stable,1,28,2800.0,25503887.85714286,6675676.071428572,25.998333,20.625,25.529999,5.298333,0.47666678,103.67969,12.967,5.937024,-0.026920374,-0.9635509,24.9105,0.0,20.0,0.06851428,0.26497796
2132,cool-stable,cool stable,1,126,12600.0,25495121.031746034,6675612.857142857,25.278334,19.795,24.66,5.493334,0.6133331,850.2058,20.2725,2.3801742,-0.2502603,0.3325029,24.693,0.0,91.37465,0.0,0.023632176
2133,cool-stable,cool stable,1,13,1300.0,25500768.846153848,6675678.846153846,25.72,20.27,25.11,5.429999,0.60999936,148.66069,14.575,4.42834,0.72300035,0.6752162,22.251,0.0,28.284271,0.013692306,0.0
2134,cool-stable,cool stable,1,17,1700.0,25500816.76470588,6675655.588235294,25.970001,20.28,25.28,5.603332,0.6066659,169.70563,10.728,4.0564766,-0.4045604,0.04725465,24.759,0.0,30.0,0.0063294116,0.0014524328
2135,cool-stable,cool stable,1,46,4600.0,25502848.47826087,6675653.478260869,25.518333,20.35,24.965,5.215,0.5999997,80.0,3.1015,3.3765967,-0.02042007,0.8934921,26.287998,0.0,60.0,0.0006173913,0.1314788
2136,cool-stable,cool stable,1,32,3200.0,25502985.625,6675653.4375,25.298332,20.195,24.724998,5.1433334,0.53999966,80.0,2.7515001,3.3333,0.04846004,0.26776955,27.681,0.0,93.53188,0.0,0.030756174
2137,cool-stable,cool stable,1,16,1600.0,25503981.875,6675673.75,26.543333,21.035,26.150002,5.31,0.31499925,55.210094,10.247,12.75053,0.55618006,-0.92313933,9.573999,0.0,5.0,0.156525,0.18224537
2138,cool-stable,cool stable,1,14,1400.0,25493408.57142857,6675659.285714285,25.48,20.11,24.955,5.331667,0.653333,140.71068,7.071,1.8760786,-0.33296007,0.66717494,26.3845,0.0,28.284271,0.038885713,0.12451499
2139,cool-stable,cool stable,1,20,2000.0,25498486.0,6675649.0,26.698334,21.154999,26.35,5.4149995,0.31666565,667.77686,13.738,8.01906,-0.6187802,-0.65212655,6.864,0.0,12.071068,0.14436,0.523858
2140,cool-stable,cool stable,1,20,2000.0,25500904.0,6675652.0,25.658333,20.24,25.11,5.5283327,0.5383339,226.37857,12.573999,5.5014143,0.24995992,0.90048313,24.146,0.0,10.0,0.054940004,0.0
2141,cool-stable,cool stable,1,15,1500.0,25501662.333333332,6675645.666666667,26.516666,21.14,26.13,5.253334,0.37333426,347.85052,6.674,11.674979,-1.4410801,-0.8755996,2.166,0.0,31.622776,0.0014133335,0.6669959
2142,cool-stable,cool stable,1,13,1300.0,25501800.384615384,6675651.923076923,26.876667,21.4,26.54,5.4799995,0.29333368,474.34167,8.5,3.6317308,0.3046,0.9832137,7.943,0.0,22.36068,0.046584614,0.6880342
2143,cool-stable,cool stable,1,9,900.0,25508200.555555556,6675653.888888889,26.273333,20.86,25.67,5.4133325,0.6000004,60.0,4.6,6.6904726,-0.22352004,0.85195565,22.103,0.0,98.48858,0.0,0.0
2144,cool-stable,cool stable,1,14,1400.0,25495557.14285714,6675623.571428572,25.744999,20.130001,25.220001,5.546666,0.45166683,1169.1447,15.755501,6.299858,0.32391965,0.30064082,24.646,0.0,20.0,0.057314284,0.24839507
2145,cool-stable,cool stable,1,10,1000.0,25498888.0,6675640.0,26.715,21.23,26.42,5.539999,0.25666714,274.66895,1.9885,0.7261284,0.110819995,-0.60508454,9.531,0.0,57.43903,0.0,0.7236543
2146,cool-stable,cool stable,1,33,3300.0,25505581.96969697,6675584.393939394,25.92,20.37,25.36,5.5699997,0.5566654,160.0,9.95,4.314183,-0.52400017,0.6210546,26.357,0.0,180.27756,0.0,0.036195286
2147,cool-stable,cool stable,1,17,1700.0,25501409.70588235,6675623.823529412,26.676666,21.03,26.2,5.5799994,0.46333313,166.43317,12.44,8.648896,-0.64784014,0.9273698,19.924,0.05882353,72.11102,0.0,0.06530864
2148,cool-stable,cool stable,1,11,1100.0,25503639.545454547,6675623.181818182,25.53,20.24,25.14,5.353333,0.53000003,172.04651,12.326,6.203682,0.117199555,-0.41364253,24.621,0.0,14.142136,0.056472722,0.2652974
2149,cool-stable,cool stable,1,24,2400.0,25493117.5,6675603.333333333,25.655,20.2,25.15,5.465,0.51500034,180.94635,8.5765,3.6528187,-0.3311,-0.8529686,25.2285,0.0,25.322475,0.015649999,0.12960906
2150,cool-stable,cool stable,1,107,10700.0,25493681.822429907,6675554.158878504,25.773333,20.34,25.27,5.386666,0.54666775,58.309517,1.414,3.4266334,-0.2576,-0.81492794,25.098,0.0,31.622776,0.01204486,0.008457367
2151,cool-stable,cool stable,1,9,900.0,25498526.111111112,6675600.555555556,26.726667,21.3,26.59,5.526666,0.19666608,606.71246,17.118,1.0720971,0.33799908,0.8724164,3.989,0.0,10.0,0.24506667,0.44150892
2152,cool-stable,cool stable,1,12,1200.0,25509334.166666668,6675603.333333333,26.175,20.795,25.705,5.3950005,0.5049995,25.322475,3.3604999,1.7200167,0.15819994,0.034859877,21.237999,0.33333334,81.54234,0.0,0.0041769543
2153,cool-stable,cool stable,1,85,8500.0,25502037.23529412,6675513.0,26.723333,21.32,26.46,5.4366665,0.25666746,581.8075,5.337,0.5874393,0.04724003,-0.5764206,11.403,0.0,10.0,0.20387295,0.53626
2154,cool-stable,cool stable,1,12,1200.0,25493355.0,6675575.833333333,26.061666,20.525,25.48,5.6133327,0.63166714,85.0,4.9555,4.0418835,-0.17895982,0.72620684,21.6525,0.0,10.0,0.10143334,0.276893
2155,cool-stable,cool stable,1,30,3000.0,25494593.333333332,6675514.0,26.751667,21.165,26.455,5.599999,0.29999954,580.0,25.237,1.0245221,0.057279967,0.3262903,12.056,0.0,10.0,0.18001334,0.35505348
2156,cool-stable,cool stable,1,12,1200.0,25498495.0,6675563.333333333,26.685,21.145,26.34,5.4416666,0.3683341,646.9352,12.273,10.527781,0.09489967,0.93274117,11.826,0.0,25.322475,0.041800003,0.6517387
2157,cool-stable,cool stable,1,15,1500.0,25504012.333333332,6675555.666666667,26.52,21.14,26.11,5.313334,0.39000067,50.0,11.005,9.850971,0.30163944,0.638812,11.0,0.0,0.0,0.19792001,0.21063374
2158,cool-stable,cool stable,1,12,1200.0,25504440.0,6675560.833333333,26.708332,21.175,26.25,5.4483333,0.45833302,21.18034,1.872,6.4861774,0.34413993,0.6043931,18.321499,0.0,20.0,0.016866667,0.0
2159,cool-stable,cool stable,1,14,1400.0,25498405.0,6675537.142857143,26.728333,21.84,26.325,4.935001,0.33500037,730.1712,11.6245,7.064497,-0.29039973,0.70326793,2.1999998,0.0,25.322475,0.0056000003,0.46723104
2160,cool-stable,cool stable,1,16,1600.0,25498630.625,6675555.625,26.598333,21.1,26.145,5.5166664,0.5249996,503.04047,11.809,13.630003,-0.46847966,0.8383364,13.8105,0.0,15.0,0.176675,0.18239969
2161,cool-stable,cool stable,1,41,4100.0,25500754.756097563,6675516.951219512,26.576668,20.98,26.01,5.483333,0.53999966,28.284271,2.034,2.5784724,-0.13608009,0.6316222,17.784,0.0,36.05551,0.017365854,0.11769046
2162,cool-stable,cool stable,1,17,1700.0,25503705.588235293,6675557.94117647,25.640001,20.39,25.27,5.293333,0.38000044,266.27054,20.63,4.593507,-0.019400254,-0.67855126,22.585,0.0,30.0,0.012752941,0.07649237
2163,cool-stable,cool stable,1,23,2300.0,25503806.304347824,6675549.782608695,26.296667,20.7,25.93,5.5300007,0.50666744,228.25424,20.723,3.7363648,-0.043880843,-0.8106329,21.373,0.0,28.284271,0.032573912,0.04798175
2164,cool-stable,cool stable,1,16,1600.0,25501698.125,6675511.25,26.76,21.275002,26.59,5.4799995,0.1366663,427.13556,8.194,1.0286462,0.13730033,0.89229894,8.5555,0.0,10.0,0.26115,0.5694676
2165,cool-stable,cool stable,1,12,1200.0,25493122.5,6675501.666666667,26.001667,20.51,25.52,5.678334,0.5149991,128.24554,8.818001,9.448803,-0.79091984,-0.17275804,23.9965,0.0,45.61553,0.00080000004,0.050020576
2166,cool-stable,cool stable,1,36,3600.0,25503988.055555556,6675480.277777778,26.308334,20.67,25.775002,5.618334,0.51666605,38.027756,6.999,11.910788,-0.31708002,0.39470997,24.814999,0.0,30.811388,0.023422223,0.13027091
2167,cool-stable,cool stable,1,51,5100.0,25504337.352941178,6675463.039215687,25.786667,20.54,25.29,5.2100005,0.56666756,28.284271,1.399,2.9771013,-0.100120045,0.08081587,23.117,0.0,20.0,0.0119921565,0.005901719
2168,cool-stable,cool stable,1,10,1000.0,25494053.0,6675495.0,25.748333,20.154999,25.119999,5.628335,0.69833374,398.12057,7.4305,3.4888568,-0.8213198,0.5887081,22.943,0.0,65.55664,0.0,0.113061726
2169,cool-stable,cool stable,1,9,900.0,25498266.111111112,6675495.0,26.466667,21.66,26.21,4.9466667,0.2966671,870.0,20.505,7.225893,0.054679412,-0.46616206,9.885,0.0,30.0,0.0015555556,0.23941016
2170,cool-stable,cool stable,1,160,16000.0,25505221.75,6675385.75,25.965,20.56,25.474998,5.335,0.5016676,85.14642,12.190001,5.5969505,-0.0832601,-0.1554867,23.872501,0.00625,94.868324,0.002765,0.029487655
2171,cool-stable,cool stable,1,41,4100.0,25505606.219512194,6675443.048780488,25.833334,20.57,25.23,5.343333,0.64333344,56.568542,5.389,4.0516844,-0.41364014,0.7892741,22.966,0.0,230.86792,0.0,0.015314665
2172,cool-stable,cool stable,1,46,4600.0,25501834.13043478,6675453.9130434785,26.721668,21.134998,26.355,5.6266675,0.35000008,458.85727,5.7635,0.9800975,-0.033160165,0.72755826,14.571501,0.0,10.0,0.21582608,0.5237144
2173,cool-stable,cool stable,1,9,900.0,25503828.333333332,6675473.888888889,26.503334,20.8,26.17,5.7066665,0.52333325,183.84778,20.3,6.6677785,-0.45144004,0.9631538,22.042,0.0,22.36068,0.024355555,0.24552812
2174,cool-stable,cool stable,1,15,1500.0,25492905.0,6675457.666666667,26.066668,20.41,25.4,5.6800003,0.6900012,44.72136,6.599,6.2090654,0.09095989,0.87523216,22.352,0.0,20.0,0.061946668,0.2724033
2175,cool-stable,cool stable,1,29,2900.0,25501922.24137931,6675434.655172414,26.733334,21.21,26.49,5.5366664,0.2566668,474.1308,4.765,0.573666,-0.050919876,0.8449243,9.811,0.0,10.0,0.2381931,0.52360576
2176,cool-stable,cool stable,1,13,1300.0,25494215.0,6675464.230769231,26.556667,21.11,26.06,5.476666,0.49666724,518.6521,16.814,12.919552,0.19623925,-0.95027214,15.08,0.0,22.36068,0.04630769,0.44060782
2177,cool-stable,cool stable,1,93,9300.0,25500921.34408602,6675411.129032258,25.473333,20.28,24.8,5.2033334,0.6399994,28.284271,1.762,2.8224614,-0.052039966,0.8058204,24.157,0.0,78.1025,0.0015010752,0.043328024
2178,cool-stable,cool stable,1,10,1000.0,25502236.0,6675447.0,25.798334,20.36,25.24,5.4566665,0.6200005,411.15527,3.6165,2.1067684,0.13769996,-0.08823879,25.8725,0.0,17.071068,0.12719999,0.4912716
2179,cool-stable,cool stable,1,12,1200.0,25502661.666666668,6675425.0,25.858334,20.48,25.58,5.5116653,0.37666577,14.142136,1.8840001,0.9576616,0.30787998,0.5191822,22.4575,0.0,50.0,0.0,0.022386832
2180,cool-stable,cool stable,1,25,2500.0,25503247.8,6675445.4,26.45,20.85,25.91,5.58,0.539999,78.1025,7.787,8.283584,-0.05104002,-0.9456468,19.877,0.0,20.0,0.0416,0.24777284
2181,cool-stable,cool stable,1,11,1100.0,25496510.454545453,6675432.2727272725,26.173334,20.66,25.59,5.646667,0.6033338,780.8969,18.534,14.37334,-1.8437994,-0.8967083,18.499,0.09090909,36.05551,0.0032,0.25523007
2182,cool-stable,cool stable,1,15,1500.0,25503707.666666668,6675449.666666667,25.75,20.36,25.24,5.443333,0.5033328,284.42926,19.408,2.8669739,-0.25324088,0.74875015,23.437,0.0,10.0,0.08722667,0.13218108
2183,cool-stable,cool stable,1,10,1000.0,25493671.0,6675445.0,26.289999,20.695,25.755001,5.5099993,0.65166664,127.27922,5.8055,4.4614835,-0.7596201,0.94529295,22.725,0.0,29.142136,0.010439999,0.17401235
2184,cool-stable,cool stable,1,14,1400.0,25494671.42857143,6675422.857142857,26.526667,20.76,25.994999,5.718333,0.5533333,489.1255,21.8065,1.4000545,-0.1411401,0.54631543,19.851,0.0,10.0,0.19714285,0.37777779
2185,cool-stable,cool stable,1,38,3800.0,25501693.42105263,6675405.52631579,26.808334,21.23,26.615,5.548333,0.1900002,377.95197,7.2685003,1.2000451,0.10033998,0.7297957,9.0485,0.0,10.0,0.19730526,0.5691131
2186,cool-stable,cool stable,1,11,1100.0,25503911.363636363,6675424.090909091,26.116667,20.57,25.57,5.6100006,0.5466671,85.44003,14.001,7.708337,-0.6768801,-0.6837857,25.039,0.0,20.0,0.032436363,0.2718855
2187,cool-stable,cool stable,1,12,1200.0,25494035.833333332,6675407.5,25.67,19.95,25.105,5.5583334,0.57000065,409.3271,6.8424997,4.7439494,-0.38432008,-0.14255276,24.782001,0.0,65.55664,0.0,0.07028807
2188,cool-stable,cool stable,1,11,1100.0,25493809.545454547,6675423.181818182,26.096666,20.63,25.51,5.6666675,0.5733331,244.1311,2.986,9.104337,-1.5775201,-0.97637814,20.521,0.0,36.05551,0.013527273,0.2158137
2189,cool-stable,cool stable,1,33,3300.0,25494285.0,6675370.454545454,26.22,20.63,25.65,5.583334,0.6033338,470.10635,17.477,10.651787,0.14680022,-0.46123728,19.4,0.121212125,36.05551,0.0114181815,0.3071156
2190,cool-stable,cool stable,1,57,5700.0,25502020.96491228,6675380.087719298,26.84,21.27,26.6,5.4966664,0.21000035,481.04053,5.323,0.6967641,0.0030799103,0.4431162,9.333,0.0,10.0,0.15784562,0.49669915
2191,cool-stable,cool stable,1,10,1000.0,25502286.0,6675407.0,25.506666,20.105,25.130001,5.3166666,0.3283332,352.91583,6.789,6.786298,0.3911801,-0.9672565,24.013,0.0,30.0,0.010840001,0.13665432
2192,cool-stable,cool stable,1,10,1000.0,25493609.0,6675377.0,25.723333,20.275,24.98,5.5300007,0.79166734,130.19202,5.2965,2.1060004,-0.17470014,0.7784156,23.026,0.0,22.36068,0.012799999,0.1938642
2193,cool-stable,cool stable,1,10,1000.0,25502527.0,6675381.0,26.829998,21.2,26.345001,5.6466665,0.5283327,112.91048,2.1690001,1.0595522,0.04437999,0.21145904,21.028,0.0,14.142136,0.075,0.30314815
2194,cool-stable,cool stable,1,11,1100.0,25493125.0,6675389.545454546,25.96,20.43,25.37,5.5399995,0.59333295,90.0,4.231,6.006781,-0.16719994,-0.41427895,23.626,0.0,44.72136,0.0021090908,0.11092031
2195,cool-stable,cool stable,1,51,5100.0,25493671.666666668,6675336.568627451,25.583334,20.03,25.05,5.456667,0.62333363,194.16489,4.657,2.1262524,-0.3369199,0.18657249,24.471,0.0,22.36068,0.0130823525,0.03647543
2196,cool-stable,cool stable,1,43,4300.0,25493909.88372093,6675316.395348838,25.66,20.12,25.17,5.5166664,0.49333382,306.10455,3.577,4.7543097,-0.81759995,-0.6040174,25.448,0.0,28.284271,0.008232558,0.012684467
2197,cool-stable,cool stable,1,9,900.0,25497898.333333332,6675371.666666667,26.856667,21.22,26.38,5.636666,0.49999872,868.8498,15.193,1.0906595,-0.20323963,0.86997527,20.062,0.0,20.0,0.0768,0.580919
2198,cool-stable,cool stable,1,16,1600.0,25500108.75,6675377.5,25.798334,20.39,25.02,5.418334,0.7399994,14.142136,1.194,4.378831,-0.33178002,0.4298306,27.031,0.0,80.0,0.0,0.0028240741
2199,cool-stable,cool stable,1,47,4700.0,25502605.21276596,6675305.212765957,25.323334,20.25,24.69,5.0833325,0.6200002,30.0,1.724,1.1016749,-0.024799952,-0.39070117,24.677,0.0,22.36068,0.034893617,0.113940105
2200,cool-stable,cool stable,1,21,2100.0,25502498.80952381,6675347.380952381,25.71,20.38,25.21,5.376667,0.54666775,130.38405,1.944,1.668303,0.06948003,-0.5980407,22.621,0.0,20.0,0.03375238,0.14754263
2201,cool-stable,cool stable,1,19,1900.0,25504293.42105263,6675355.0,25.833334,20.58,25.36,5.2866683,0.5600001,10.0,1.844,4.883181,0.23395997,0.7909567,23.047,0.0,53.851646,0.010315789,0.0056335283
2202,cool-stable,cool stable,1,11,1100.0,25498976.818181816,6675358.636363637,26.756666,21.22,26.48,5.480001,0.23333423,186.81541,4.303,1.3335242,0.29923984,0.7666285,2.014,0.0,0.0,0.3029091,0.42904603
2203,cool-stable,cool stable,1,11,1100.0,25492927.727272727,6675345.909090909,25.593332,20.33,25.11,5.2300014,0.57000035,20.0,2.065,2.3557284,0.30932,0.5195855,24.71,0.0,41.231056,0.0044,0.07123457
2204,cool-stable,cool stable,1,32,3200.0,25505090.0,6675331.25,26.443333,20.75,25.895,5.713334,0.5133339,41.82873,16.1875,15.784906,1.0952797,-0.40056863,22.286,0.0,64.03124,0.0,0.0077584875
2205,cool-stable,cool stable,1,38,3800.0,25500590.52631579,6675304.2105263155,26.69,21.04,26.3,5.6466665,0.39499983,63.245552,6.0065002,2.2126584,0.04626008,-0.9638014,16.1865,0.0,10.0,0.18383157,0.23591618
2206,cool-stable,cool stable,1,10,1000.0,25503641.0,6675325.0,26.243332,20.564999,25.76,5.6816664,0.47666612,277.30756,7.8245,13.425575,-0.8583598,0.415319,22.668999,0.0,12.071068,0.0848,0.2332716
2207,cool-stable,cool stable,1,10,1000.0,25493141.0,6675315.0,26.286667,20.59,25.68,5.698333,0.54333365,75.31129,5.205,8.539044,-0.69986004,-0.23357625,21.8755,0.0,54.15476,0.0,0.08248148
2208,cool-stable,cool stable,1,22,2200.0,25494162.272727273,6675309.090909091,25.598333,20.064999,24.970001,5.536666,0.6250003,356.57596,15.7045,3.7036781,-0.5718602,0.1711449,25.101002,0.0,50.4951,0.0,0.007373737
2209,cool-stable,cool stable,1,43,4300.0,25501139.18604651,6675295.930232558,26.21,20.52,25.62,5.629999,0.57000035,20.0,2.202,7.3551817,-0.19728006,0.7895779,22.727,0.0,31.622776,0.0043255817,0.12333046
2210,cool-stable,cool stable,1,9,900.0,25500036.111111112,6675319.444444444,25.853333,20.46,25.35,5.393334,0.5533333,10.0,1.948,6.736154,-0.15716003,0.95237005,23.13,0.0,72.8011,0.0,0.0065706447
2211,cool-stable,cool stable,1,11,1100.0,25501565.0,6675293.181818182,26.833332,21.36,26.5,5.56,0.35999933,212.60292,6.78,7.1255984,0.25423998,0.91942406,2.055,0.0,20.0,0.06029091,0.4124916
2212,cool-stable,cool stable,1,10,1000.0,25502773.0,6675307.0,26.425,20.92,25.98,5.4499993,0.4800005,98.42436,10.986,4.8119626,-0.15059978,-0.16372713,20.115002,0.0,20.0,0.06108,0.19401234
2213,cool-stable,cool stable,1,10,1000.0,25505030.0,6675305.0,26.355,20.689999,25.79,5.6833334,0.5566657,25.322475,4.8865,9.201082,-0.071400024,-0.80097854,28.8575,0.0,14.142136,0.02712,0.0
2214,cool-stable,cool stable,1,55,5500.0,25496103.727272727,6675264.090909091,25.916666,20.23,25.43,5.61,0.45333353,650.0,15.404,8.295558,-0.027279358,-0.9261478,23.707,0.036363635,36.05551,0.011854545,0.105611674
2215,cool-stable,cool stable,1,23,2300.0,25500709.782608695,6675276.304347826,25.873333,20.45,25.35,5.373333,0.59000015,28.284271,1.581,4.2768764,-0.22868001,-0.64716923,25.811,0.0,28.284271,0.037965216,0.14748792
2216,cool-stable,cool stable,1,17,1700.0,25500339.70588235,6675279.117647059,25.856667,20.56,25.39,5.2999997,0.4666659,40.0,3.821,3.7041326,-0.019000044,-0.9344745,23.441,0.0,41.231056,0.0017176471,0.02586783
2217,cool-stable,cool stable,1,14,1400.0,25505280.714285713,6675280.714285715,25.744999,20.52,25.244999,5.2183332,0.57000005,50.0,6.771,5.650466,0.05566012,0.78116477,26.8775,0.0,10.0,0.043685712,0.08160494
2218,cool-stable,cool stable,1,15,1500.0,25501946.333333332,6675275.0,26.800001,21.29,26.53,5.5000014,0.16666603,354.68295,4.568,1.4640621,0.02899992,0.04775422,7.584,0.0,14.142136,0.11357333,0.42853498
2219,cool-stable,cool stable,1,106,10600.0,25493072.547169812,6675196.320754717,25.785,20.215,25.34,5.508334,0.5033331,72.11102,5.8375,6.585886,-0.022379905,0.15144265,26.0005,0.0,77.13011,0.0012490565,0.05380969
2220,cool-stable,cool stable,1,12,1200.0,25493497.5,6675263.333333333,25.25,20.08,24.75,5.175,0.5016667,30.0,2.4035,4.813268,-0.06891993,-0.2213194,26.286999,0.0,40.0,0.016666666,0.036903292
2221,cool-stable,cool stable,1,11,1100.0,25500252.272727273,6675261.363636363,26.646667,20.95,26.2,5.5533338,0.4466661,30.0,3.726,4.551071,-0.26696017,-0.97864413,20.386,0.0,41.231056,0.018327273,0.053602695
2222,cool-stable,cool stable,1,481,48100.0,25508130.426195428,6675053.024948025,26.193333,20.69,25.62,5.373333,0.49333254,89.44272,1.497,0.87229556,-0.004359989,0.67380613,21.413,0.002079002,70.0,0.001120998,0.06979569
2223,cool-stable,cool stable,1,36,3600.0,25494782.222222224,6675213.055555556,26.566666,21.06,26.185,5.501666,0.36833382,326.0332,22.2045,7.0841236,0.21163994,-0.85189915,5.586,0.30555555,21.18034,0.061233334,0.4970576
2224,cool-stable,cool stable,1,32,3200.0,25500795.625,6675248.75,25.773335,20.404999,25.12,5.378333,0.59499997,30.0,1.2965,2.5189443,-0.22924002,-0.7719935,24.443,0.0,89.44272,0.0,0.14812885
2225,cool-stable,cool stable,1,60,6000.0,25493744.0,6675202.833333333,25.233334,19.935001,24.575,5.385,0.6300001,151.15773,5.436,2.7400484,-0.28379992,0.77709526,26.543499,0.0,36.05551,0.00346,0.019465022
